PolityID,PolityName,PolityType,StateAbbr
6901.0,Neutral Zone (Kuwait-Saudi Arabia),Territory,
6959.0,Buraimi Neutral Zone,Territory,
6961.0,Abu Dhabi,Territory,
6962.0,Dubai,Territory,
6963.0,Sharjah,Territory,
6964.0,Kalba,Territory,
6965.0,Ajman,Territory,
6966.0,Umm al Qawain,Territory,
6967.0,Ras al Khaimah,Territory,
6968.0,Fujairah,Territory,
6969.0,Abu Dhabi-Dubai Neutral Zone,Territory,
6971.0,Abu Musa I.,Territory,
6981.0,Inner Oman,Territory,
6982.0,Kuria Muria Is.,Territory,
6983.0,Oman-Sharjah Neutral Zone,Territory,
711.0,Manchukuo,Territory,
720.0,Hong Kong,Territory,
721.0,Macao,Territory,
735.0,Far Eastern Republic,Territory,
741.0,Ryukyu Is.,Territory,
751.0,French India,Territory,
752.0,"Portuguese India (incl. Goa, Diu, Daman)",Territory,
761.0,Sikkim,Territory,
810.0,French Indochina,Territory,
821.0,Federated Malay States,Territory,
823.0,Sabah (North Borneo),Territory,
824.0,Sarawak,Territory,
827.0,Straits Settlements,Territory,
851.0,West Irian (Dutch New Guinea),Territory,
7001.0,Kabul,Territory,
7002.0,Kandahar,Territory,
7003.0,Herat,Territory,
7004.0,Badakhshan,Territory,
7010.0,Kokand,Territory,
7020.0,Bokhara,Territory,
7030.0,Khiva,Territory,
7040.0,Kazakh Lesser Horde,Territory,
7050.0,Kazakh Middle Horde,Territory,
7060.0,Kazakh Horde of Bukey,Territory,
7070.0,Kazakh Greater Horde,Territory,
7100.0,Spratley Is.,Territory,
7101.0,Ping-nan,Territory,
7102.0,Jungaria,Territory,
7103.0,Kashgaria,Territory,
7104.0,Kwangtung Territory (Leased),Territory,
7105.0,Weihaiwei,Territory,
7106.0,Tientsin,Territory,
7107.0,Anhwei-Fukien,Territory,
7108.0,Yangtze Valley,Territory,
7109.0,Yunnan,Territory,
7110.0,Kwanchowan,Territory,
7111.0,Manchuria,Territory,
7112.0,Szechwan (Sichuan),Territory,
7113.0,Chinghai (Tsinghai),Territory,
7114.0,Xinjiang (Sinkiang),Territory,
